fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
m1157.off,0.521508619,0.314168575,0.127612038,1.086686022,57.67791188,428,224,125,127,81,105,114,60,111,48,35,296,211,252,248,63,270,312,193,140,65,129,95,60,219,368,310,175,143,26,11,12,187,429,335,184,91,25,10,3
m1159.off,1.049456828,1.711303809,0.436657978,1.162148328,13.54439745,826,739,655,604,337,297,206,62,70,285,840,340,1776,345,31,39,538,775,1021,875,305,142,40,30,849,789,1057,753,215,53,7,3,638,1097,810,742,347,75,13,4
m1161.off,1.019672194,1.23816174,0.456524585,1.209022874,55.84600568,459,291,175,149,115,108,115,74,151,266,430,553,51,18,9,8,214,367,376,270,126,90,33,10,289,609,430,126,25,6,0,1,184,503,496,228,56,17,1,1
m1105.off,0.388110567,0.208400862,0.021024685,1.003833321,457.2342546,529,210,192,159,141,110,113,96,138,519,223,60,46,0,254,310,651,179,18,0,51,404,208,39,192,316,323,333,252,99,26,9,80,238,356,359,293,153,55,16
m1160.off,1.001311906,0.769292892,0.309286082,1.296989706,27.07999158,3109,3022,2294,1697,1304,1088,728,326,570,4054,2853,4413,896,440,244,98,2519,4857,3711,1432,863,182,3,1,1921,4686,4021,2007,648,228,44,13,1490,4092,4122,2666,961,207,26,4
m1193.off,0.501491022,0.305527682,0.129727856,1.070591061,79.84588718,365,144,110,88,81,76,67,88,214,183,125,160,102,194,40,1,156,183,232,179,140,76,27,26,85,286,307,174,83,37,36,11,83,255,335,178,91,47,23,7
m1167.off,0.875430621,1.500879762,0.201338954,1.084893255,26.39710239,709,602,424,327,280,239,174,83,45,456,331,919,429,612,35,11,466,384,414,610,374,464,115,11,290,582,577,519,449,264,135,22,310,627,639,525,379,255,83,20
m1156.off,0.840527378,0.326495833,0.352489862,1.3707664,53.68239003,341,285,217,169,118,89,75,39,93,63,63,279,585,94,63,93,173,207,207,300,271,101,66,8,130,321,315,216,155,115,61,20,139,299,337,258,168,89,36,7
m1169.off,1.283729454,5.485251565,0.249417277,1.058533127,16.66811482,369,141,141,204,136,109,73,25,9,4,217,74,835,41,5,13,237,273,82,123,341,77,52,13,240,292,181,351,95,24,14,1,219,357,298,153,130,29,9,3
m1173.off,1.049555657,2.291222028,0.199831705,1.107028156,86.62310947,1047,278,212,257,209,130,205,234,470,389,366,262,319,503,39,224,499,566,430,514,185,247,27,104,295,1047,753,265,104,69,27,12,269,877,841,387,127,44,25,2
m1145.off,1.518024582,5.043132977,0.324562219,1.167319637,15.34692434,8761,7960,6495,5280,3665,2641,1973,834,8606,10752,6378,2259,6084,2981,0,549,6112,11203,8218,7843,3621,404,59,149,3455,11361,12111,5989,2787,1486,349,71,3567,10633,11545,7472,3235,992,153,12
m1142.off,0.990721975,3.261903978,0.116450998,1.014061969,14.87013577,290,268,202,198,149,99,72,44,88,298,192,304,62,70,0,308,130,238,334,259,197,100,34,30,81,137,331,320,228,142,75,8,80,177,243,311,253,168,74,16
m1116.off,0.197778688,0.027769223,0.009187714,1.002681303,389.7922607,433,82,125,176,130,79,53,77,54,0,185,240,0,0,60,616,460,96,22,47,348,110,6,66,176,179,201,257,260,64,14,4,81,142,234,281,222,143,43,9
m1129.off,1.37636968,2.979690867,0.358982847,1.213406004,6.730271092,726,714,600,493,355,227,155,81,300,505,701,795,443,123,262,222,519,1089,612,452,476,161,34,8,416,1123,990,472,210,95,42,3,454,1198,968,469,192,58,10,2
m1118.off,0.951130784,2.278659278,0.149880885,1.054809453,13.32352267,2535,2545,1700,1210,1000,762,634,290,1455,1915,1455,2150,918,892,866,1025,901,2697,2791,2049,1222,592,302,122,349,1381,2524,2923,2080,1028,318,73,522,1663,2478,2517,2030,1020,371,75
m1120.off,2.488755378,23.99945161,0.381033798,1.152456863,13.70836943,14856,14360,11833,9228,6078,4634,3295,1414,8173,13655,9953,8324,5256,6177,10204,3956,5040,13938,12257,11407,11803,8085,2666,502,4047,16345,21706,12605,5965,3550,1341,139,3857,14619,19300,15131,8341,3699,709,42
m1143.off,1.424877562,9.659802668,0.103846062,1.014832866,8.431840741,639,759,663,484,380,222,135,54,332,476,846,1140,152,80,178,132,502,812,856,725,365,48,14,14,195,576,855,799,458,271,146,36,244,722,873,721,458,253,58,7
m1144.off,1.537509943,4.144035743,0.329935947,1.213869996,4.148382073,786,667,718,628,394,219,146,69,739,457,1112,662,71,259,213,114,682,1451,488,461,395,128,16,6,716,1211,876,572,145,73,29,5,630,1036,905,557,292,131,61,15
m1172.off,1.364034351,3.24390777,0.158694584,1.190972399,90.58771479,751,315,182,152,137,150,161,117,174,218,350,397,382,281,125,38,308,516,349,290,221,173,93,15,158,642,650,330,111,41,20,13,187,690,653,303,104,22,5,1
m1175.off,0.906494164,1.299885541,0.281901164,1.130747006,25.37759229,618,516,372,279,209,134,128,88,416,381,362,210,600,213,108,54,280,490,681,455,263,134,32,9,309,642,654,387,233,96,18,5,349,754,630,434,153,19,3,2
m1121.off,1.201068964,2.0653401,0.396282563,1.204904155,3.93721928,192,225,240,175,110,65,39,16,38,62,48,349,389,76,62,38,135,269,256,118,168,92,21,3,135,204,285,219,131,52,26,10,198,353,251,147,79,29,4,1
m1117.off,0.328147153,0.117262655,0.025322774,1.015877853,390.5256571,596,287,179,159,130,131,120,118,137,130,105,51,0,150,945,202,945,127,87,239,112,102,67,41,585,434,314,213,98,49,24,3,444,547,364,204,92,54,13,2
m734.off,2.278797671,42.84074149,0.187301948,1.001253036,16.78741103,256,338,282,194,143,105,53,25,46,60,120,30,150,60,390,540,57,147,195,234,243,233,204,83,58,176,287,310,251,185,98,31,36,176,268,321,278,218,92,7
m705.off,0.431846585,0.235580254,0.037835904,1.037469623,184.2681955,2421,1343,1144,964,663,509,501,365,2094,2666,2190,120,160,160,200,320,1744,2219,1954,767,443,550,175,58,1642,2765,1360,957,562,385,174,65,679,2021,2237,1509,895,394,149,26
m702.off,0.041342006,0.00015009,0.010877144,1.094303082,500.9766677,405,91,53,183,94,27,46,106,609,212,0,11,32,0,32,109,540,133,4,11,35,57,162,63,236,338,152,104,58,57,45,15,227,388,219,84,48,21,10,8
m751.off,2.04994293,30.14338863,0.100005554,1.006945578,29.03192786,443,287,173,115,122,134,92,76,243,219,165,198,107,319,136,55,201,332,292,231,189,125,53,19,50,232,310,365,240,159,69,17,78,244,405,347,203,115,45,5
m767.off,3.293880513,73.17280132,0.360939992,1.10102226,13.6498938,703,534,386,347,271,207,162,85,512,428,202,249,142,215,324,623,187,451,592,382,278,302,298,205,151,439,660,608,523,258,48,8,160,491,632,595,460,254,93,10
m732.off,0.118076149,0.006001714,0.017983017,1.000082115,590.5632021,361,182,129,111,80,81,85,59,86,283,440,108,96,66,6,3,680,187,2,0,0,71,110,38,489,241,124,66,81,64,17,6,340,353,186,135,54,9,5,6
m795.off,2.323816883,25.10731721,0.219915104,1.105269092,6.013442921,568,672,594,421,309,218,159,77,57,323,768,576,488,279,347,180,218,454,861,688,407,251,94,45,131,406,563,749,706,370,86,7,147,529,733,706,474,313,103,13
m792.off,0.901206335,2.17390114,0.270558512,1.034838582,5.096440882,352,621,497,374,272,170,87,40,73,442,583,267,98,268,342,340,168,414,725,589,311,137,30,39,152,260,468,684,515,265,51,18,169,459,476,572,456,227,47,7
m744.off,3.917256564,137.8957166,0.409461212,1.080354632,3.840971381,478,910,839,679,459,218,100,38,392,56,112,379,495,617,580,1090,96,347,520,737,751,632,497,141,34,259,553,890,982,671,271,61,63,295,695,858,877,671,231,31
m717.off,0.075609583,0.001543647,0.004451291,1.003531199,4769.508534,9677,1034,962,1015,942,836,945,3477,5867,6846,420,420,840,1386,560,2549,6000,4197,1127,1188,1640,1476,1954,1306,3864,5619,4367,3634,1280,90,16,18,2361,5646,5581,3557,1385,317,37,4
m710.off,0.245335227,0.043102315,0.011723301,1.037839785,128.6206577,3891,1759,1187,959,826,784,925,605,58,80,808,3065,2356,4275,264,30,6800,3540,225,70,85,66,89,61,3956,5058,1396,377,97,32,18,2,2016,4830,2905,903,199,70,10,3
m789.off,1.288368109,4.730520996,0.263751751,1.086931762,7.715943688,512,504,362,466,295,138,117,52,37,822,583,0,0,352,0,652,168,211,491,442,306,228,221,379,89,218,306,483,452,452,330,116,118,328,517,504,475,315,158,31
m787.off,0.80170802,1.06813286,0.176721911,1.098763845,5.024400372,273,287,244,258,170,84,30,27,261,488,120,24,8,208,144,120,106,262,327,140,213,181,104,40,80,193,299,235,264,223,70,9,126,275,307,251,229,133,43,9
m711.off,0.233871671,0.044520539,0.007665432,1.00784992,648.1052331,4371,1044,533,478,459,545,778,1237,1476,2288,2446,1519,1024,90,196,406,3072,2605,1292,1010,609,445,290,122,1470,3326,2626,1305,524,148,39,7,743,2141,2656,2219,1152,397,115,22
m729.off,0.15197655,0.011711126,0.012077958,1.01497569,239.5080655,489,272,274,263,209,119,86,68,156,324,1203,65,16,0,0,16,1006,608,106,4,26,5,11,14,813,636,227,63,23,11,4,3,330,598,463,210,105,54,13,7
m716.off,0.183037629,0.022041869,0.014645263,1.002449679,261.4961689,1357,815,732,600,403,334,360,156,108,98,3268,540,605,61,71,6,2180,1807,114,141,136,145,174,60,1242,1814,760,490,210,135,80,26,634,1801,1230,653,279,111,41,8
m790.off,0.546009319,0.208734391,0.461641475,1.190332117,4.660673296,734,535,485,427,303,186,159,83,1117,1137,95,87,98,97,77,204,686,971,378,155,200,194,258,70,894,787,475,330,235,93,61,37,1076,1010,466,220,92,33,10,5
m730.off,0.322262903,0.107282181,0.032741005,1.02176499,580.7736554,4164,983,669,389,406,556,605,1292,1191,998,1071,1507,1247,987,1155,908,1477,2055,1663,1345,1029,874,457,164,1519,3728,1686,966,716,293,114,42,842,2699,2533,1470,983,403,111,23
m737.off,9.999866458,2004.237555,0.5442924,1.10494169,4.433371354,580,945,852,622,413,207,117,46,171,577,0,48,168,178,664,1976,137,319,430,932,684,452,466,362,74,235,570,803,1000,632,306,162,140,495,843,965,775,414,130,20
m708.off,0.242170038,0.042142584,0.020169524,1.03500029,180.4386614,678,306,192,147,166,164,130,83,155,831,816,26,0,0,16,22,1113,492,174,15,1,20,30,21,1159,493,149,28,14,13,8,2,627,635,392,155,34,11,8,4
m706.off,0.943364468,2.916846635,0.017958766,1.008141015,15.09122762,754,675,525,414,333,223,135,103,14,0,0,0,0,839,1852,457,1728,1306,100,0,0,0,18,10,1094,1609,366,63,9,14,4,3,558,1085,908,471,116,12,9,3
m791.off,2.601660669,18.74911501,0.261963517,1.227803846,3.564256542,293,582,492,422,302,104,67,26,403,941,72,192,0,0,20,660,164,75,285,469,424,204,337,330,138,291,148,193,354,376,558,230,216,421,437,263,276,310,338,27
m765.off,2.892605756,16.01691468,0.519085281,1.329072295,5.732102499,162,210,214,221,132,41,14,11,88,16,30,272,78,58,198,265,82,110,70,141,157,203,192,50,65,101,100,138,136,140,238,87,83,191,147,174,145,152,94,19
m796.off,2.63848481,22.43729173,0.618205136,1.200003978,2.255510371,1653,2945,2913,2170,1244,734,372,141,126,717,1689,1933,1561,520,2745,2881,891,532,2971,2440,3328,1176,664,170,808,1621,1298,2537,3112,1950,644,202,851,2441,2663,2222,2105,1408,432,50
m753.off,1.369908812,8.491376199,0.182355459,1.016677647,3.575065049,166,252,223,175,119,75,45,13,536,281,197,53,0,0,0,1,123,204,379,211,126,24,0,1,59,149,137,214,192,161,100,56,126,222,229,187,159,101,36,8
m707.off,0.094200192,0.002823135,0.011434329,1.012910534,248.5055293,1125,899,599,527,373,389,247,166,1714,1934,638,0,0,0,0,39,1595,2184,437,43,2,22,26,16,1611,1268,879,319,193,31,18,6,533,1273,1140,870,377,114,11,7
m709.off,0.146108864,0.011377083,0.011670624,1.000000581,1046.035212,2638,1025,622,411,348,431,557,563,2544,2503,543,72,144,72,360,357,2615,1675,577,237,308,456,541,186,1742,2192,1222,470,412,471,62,24,688,1928,1803,1107,577,338,135,19
m713.off,0.088580941,0.00237927,0.01001789,1.010640412,769.8848544,467,102,70,99,65,36,55,129,54,374,74,269,32,21,38,161,345,215,61,45,49,68,149,91,99,224,214,171,146,94,44,31,148,315,278,155,81,34,9,3
m740.off,5.281809892,357.6170756,0.48190484,1.070258784,9.639720485,958,902,823,624,454,279,224,88,128,0,0,32,0,184,696,3312,342,422,957,1026,549,907,107,42,337,753,945,1073,669,462,102,11,874,1726,1018,404,169,97,59,5
m723.off,0.233637059,0.036974464,0.025879154,1.039013069,75.60691219,1621,904,695,461,375,378,411,231,1823,2312,936,0,0,0,0,5,1857,1338,1458,411,0,5,3,4,1058,2044,1125,365,229,195,56,4,449,1480,1484,932,437,195,87,12
m715.off,0.144953416,0.01000127,0.036364781,1.01766653,9.365217753,1303,1305,794,646,554,439,327,111,5140,335,0,0,0,0,0,4,4268,1200,6,0,0,0,0,5,647,2392,1455,647,235,74,24,5,645,2088,1673,707,268,68,25,5
m712.off,0.07436605,0.001396905,0.006552636,1.011952258,592.7163324,1444,593,745,824,542,321,268,139,251,2159,37,2296,23,7,18,85,1950,2026,598,45,44,60,76,77,1724,1637,475,332,502,97,93,16,837,1411,1207,665,418,217,92,29
m777.off,0.721390336,1.211948712,0.122801648,1.020559302,42.38729781,395,129,73,137,85,79,98,49,8,18,208,52,46,76,275,362,126,214,122,99,129,89,79,187,145,153,134,144,162,209,77,21,214,210,188,159,125,98,47,4
m748.off,2.534515075,52.34787013,0.377055531,1.021248416,8.162593847,207,295,259,205,136,83,39,23,48,4,219,9,227,24,583,133,42,122,215,243,228,185,164,48,27,114,206,302,285,197,93,23,29,143,223,292,297,178,69,16
m1622.off,1.590936182,4.378520689,0.599204016,1.223504594,4.220791166,197,241,207,151,121,57,52,28,72,123,157,224,209,195,50,24,80,148,220,232,211,106,41,16,40,173,261,272,152,98,47,11,89,259,356,210,94,28,11,7
m1649.off,2.342915228,16.36035533,0.717385437,1.191918676,4.039581894,566,668,707,531,338,191,127,25,13,1291,572,410,82,200,425,160,649,1228,1167,73,12,11,9,4,604,868,1036,575,54,11,3,2,591,881,845,482,301,45,6,2
m1676.off,0.166582935,0.016858223,0.011745806,1.000031658,444.8087055,1410,583,468,457,321,249,293,250,594,132,233,1484,1563,0,0,25,2645,217,1002,123,4,6,1,33,1549,1316,603,323,182,41,10,7,1415,1515,719,276,86,15,3,2
m1682.off,3.040829331,20.79258857,0.213017184,1.304703183,33.85995009,1148,906,655,631,477,299,252,124,153,335,442,988,877,1269,352,76,483,1019,939,1027,398,498,106,22,335,1018,1287,972,563,213,81,23,360,993,1120,1011,628,285,85,10
m1647.off,2.518706467,34.90239551,0.289618046,1.089214377,19.78697551,1280,798,800,943,614,390,204,109,459,52,1311,2875,157,204,46,34,1551,671,1066,695,623,410,102,20,1425,1276,1013,803,339,227,48,7,1090,1414,1052,698,510,257,102,15
m1640.off,3.352468515,116.9839091,0.500989983,1.027216038,2.523401689,125,232,230,190,136,67,19,3,122,220,196,145,132,92,85,10,59,94,151,138,171,182,145,62,18,55,127,173,211,181,179,58,43,108,191,188,217,156,77,22
m1623.off,1.328397839,3.068753184,0.681284323,1.186235398,4.057623892,3896,4934,4341,3070,2067,1400,958,340,236,1304,2866,3769,4915,4327,2016,1573,1829,3980,5444,5118,3300,1049,251,35,1289,5029,6722,4690,2455,689,124,8,1664,5500,6362,4492,2072,692,196,28
m1624.off,0.995623232,1.418293828,0.612994662,1.167939289,4.071229072,8940,11757,10937,7683,4974,2964,2148,781,3014,2976,7466,18723,7586,4008,3413,2998,4954,6283,16331,12686,6413,2571,805,141,4216,10488,12360,13819,6893,2061,310,37,5921,14302,13927,9096,5412,1352,156,18
m1612.off,0.971529146,2.645430987,0.176534234,1.039869811,14.21859989,390,260,139,159,108,81,92,53,201,140,400,80,40,120,80,221,180,340,208,144,127,155,68,60,48,259,303,315,212,97,39,9,88,242,338,297,165,94,40,18
m1615.off,0.886265398,2.196040019,0.056240044,1.024492966,51.86976679,3880,2018,1400,1326,1160,1032,787,319,184,2946,1816,662,3160,1965,762,427,1801,2957,1777,1112,2433,1184,587,71,713,1856,2386,2657,2560,1147,510,93,750,2385,2995,3023,1919,729,110,11
m1641.off,2.754044319,40.4242497,0.534413413,1.111421841,5.097631529,233,267,248,196,149,93,55,15,106,240,230,181,63,137,140,159,73,162,176,202,188,206,155,94,40,148,252,286,272,201,51,6,57,176,244,252,266,163,70,28
m1646.off,3.596672737,27.28696912,0.273432326,1.356099963,20.63578297,1907,1369,897,654,504,463,426,309,3083,2708,563,149,17,1,2,6,2977,2536,746,190,56,15,5,4,2260,2612,1193,335,94,28,6,1,2044,3169,906,274,91,35,6,4
m1648.off,2.059594721,4.377289821,0.41881782,1.392164197,9.07031346,1626,1386,967,924,646,497,392,177,1514,2140,2401,536,16,0,2,6,1159,2464,1655,1013,278,34,8,4,963,1874,2011,1294,397,58,12,6,1172,2407,1758,904,311,51,8,4
m1683.off,2.506380949,10.54359932,0.42447271,1.326454989,10.30940357,746,573,391,468,441,160,142,79,25,54,428,726,643,960,138,26,355,598,354,613,415,413,181,71,410,629,621,586,338,249,163,4,456,869,759,393,270,188,58,7
m1655.off,3.877943486,74.18693866,0.365473683,1.191918669,16.75366904,3448,3403,2325,1780,1447,1126,800,381,1093,2099,5962,2856,910,418,698,674,1203,3080,3827,3288,1745,908,492,167,1162,2674,4057,3799,2062,804,143,9,1173,3442,4072,3270,1888,681,154,30
m1652.off,0.645900097,0.930990878,0.089153125,1.009079918,95.65840909,692,469,252,194,202,184,187,93,83,210,265,249,345,244,285,592,397,330,508,374,283,192,147,42,227,465,583,446,321,125,75,31,156,411,557,508,383,185,56,17
m1699.off,4.957992631,182.6932179,0.319372523,1.159755196,6.703254161,1502,1777,1474,1664,979,438,209,87,13,92,444,85,984,1237,3404,1871,593,753,1221,1455,740,857,1983,528,263,905,940,1165,1461,1580,1337,479,498,1437,1786,1664,1555,981,189,20
m1664.off,2.166970279,13.03941304,0.480521887,1.190466731,7.092691923,232,249,163,150,104,68,43,40,219,267,128,150,69,16,80,120,104,162,315,195,142,92,35,4,51,151,272,228,176,120,42,9,74,227,272,231,144,61,31,9
m1663.off,1.912167812,7.100148997,0.538957478,1.237519973,21.44834659,406,330,261,250,145,102,83,59,209,423,98,97,61,124,556,68,237,184,237,234,367,278,78,21,171,352,325,225,212,172,140,39,275,496,448,269,88,28,21,11
m1637.off,2.973339728,83.04074673,0.539597034,1.024253646,1.985411146,117,214,242,180,138,78,24,9,287,210,154,157,61,57,48,28,52,102,146,174,220,192,103,13,15,69,136,181,234,201,130,36,32,118,178,254,218,139,54,9
m1639.off,3.411392897,42.55548564,0.929522956,1.226423333,1.734681854,265,457,510,373,238,120,48,18,134,288,602,527,297,149,8,24,74,224,354,482,553,279,55,8,51,192,324,459,448,410,131,14,65,268,415,500,423,250,90,18
m1606.off,1.754397783,11.00175792,0.457693165,1.101930355,8.035815855,487,550,394,355,264,184,109,43,137,322,198,377,550,253,459,90,217,407,468,447,303,291,185,68,111,433,591,555,408,196,69,23,178,502,654,532,314,152,38,16
m1601.off,1.634681087,10.4351833,0.311851991,1.073083782,6.773494186,1657,1284,1067,1102,719,454,322,122,158,1000,824,3226,428,83,286,722,669,1110,1209,1379,988,742,324,306,333,1143,1772,1749,1021,473,179,57,374,1434,1880,1526,894,448,151,20
m1662.off,1.971594555,27.95427043,0.058657063,1.000002849,87.78304033,2365,1938,1539,1102,756,626,542,333,1335,1844,2463,1855,1020,664,0,20,1277,2359,2743,1875,825,112,5,5,826,2417,2504,1768,1136,457,90,3,601,1745,2513,2196,1349,592,175,30
m1696.off,0.248239334,0.051671247,0.001769196,1.012886854,298820.254,752,477,323,260,199,152,138,148,2078,273,49,0,0,0,0,49,261,486,595,445,295,175,132,60,284,529,570,468,347,167,65,19,2001,140,76,90,70,43,23,6
m1691.off,0.75742309,0.713330958,0.014174652,1.142320272,1082.66792,680,523,441,300,236,182,161,105,212,348,538,536,444,278,168,104,268,452,532,559,484,258,59,16,318,628,676,509,293,140,56,8,382,232,426,563,531,327,142,25
m1665.off,5.250099322,114.0127975,0.14402953,1.290997155,196.8456692,1741,1534,1140,903,621,472,407,271,421,1056,1946,1363,1691,537,65,10,745,1417,1925,1523,1025,390,56,8,664,1803,1842,1464,868,357,81,10,360,1237,2023,1866,1125,386,84,8
m1653.off,0.747748364,0.797294992,0.060528022,1.114144932,165.4513442,8330,4434,2962,2990,2524,1903,1760,1161,672,8003,6783,4643,3227,2090,622,24,8739,6580,3310,2241,1667,2041,1337,149,6747,9051,5268,3028,1486,350,103,31,3980,9010,6839,3756,1839,498,128,14
m1698.off,5.242608583,99.46184989,0.66410742,1.3197695,11.28218693,313,248,228,221,189,114,46,25,50,64,3,203,706,218,4,136,223,108,252,156,180,342,103,20,168,308,159,194,305,183,56,11,223,320,367,222,148,69,30,5
m1654.off,1.495548064,4.966854487,0.15399571,1.161592343,86.41409412,1673,993,741,612,537,398,371,210,114,2071,657,568,1119,665,269,72,923,911,895,763,1143,562,282,56,912,1089,1427,966,704,339,88,10,1117,1673,1319,814,400,145,52,15
m1638.off,2.394217279,49.83899652,0.390127804,1.000738692,1.667353022,1457,1635,2238,1596,954,587,261,68,88,2902,608,874,1324,1454,950,596,986,686,911,1223,2840,1528,542,80,582,1316,1360,1338,1339,1591,1158,112,733,1774,2050,1643,1087,894,532,83
m1631.off,2.217219597,27.16355068,0.449673362,1.065549731,6.357661802,383,475,418,300,216,138,74,53,195,425,402,175,268,168,281,143,106,253,334,470,393,315,138,48,83,280,471,556,390,200,67,10,125,345,490,440,338,209,83,27
m1686.off,0.847818272,1.596931517,0.019362548,1.056665342,797.6797619,675,465,353,287,267,202,146,79,108,50,74,370,398,702,522,250,283,372,304,387,318,315,389,106,262,589,375,414,417,301,83,33,385,270,355,410,450,407,163,34
